,movie_title,movie_id,tags
2825,An Alan Smithee Film: Burn Hollywood Burn,tt0118577,comedy box office flop critically bashed director hollywood mockumentary ericidle harveyweinstein ryano'neal arthurhiller
2826,The Open Road,tt1007018,comedy drama american south baseball farmland motel road trip jeffbridges justintimberlake teddanson michaelmeredith
2827,The Good Guy,tt1247662,comedy romance book club cheating boyfriend job promotion manhattan new york city new york city adrianmartinez scottporter aaronyoo juliodepietro
2828,Motherhood,tt1220220,comedy drama birthday birthday party delivery man mother neighbor stephanieszostak minniedriver anthonyedwards katherinedieckmann
2829,Blonde Ambition,tt0887719,comedy romance boss business career confidence female protagonist drewfuller drewwaters larrymiller scottmarshall
2830,The Oxford Murders,tt0488604,crime mystery thriller landlady lecture murder oxford university symbol jimcarter leonorwatling dannysapani álexdelaiglesia
2831,Eulogy,tt0349416,comedy drama dysfunctional family family relationships family reunion funeral twin zooeydeschanel riptorn kellypreston michaelclancy
2832,"The Good, the Bad, the Weird",tt0901487,action adventure comedy western bounty hunter manchuria map train treasure kang-hosong woo-sungjung dal-suoh jee-woonkim
2833,The Lost City,tt0343996,drama romance 1950s cuba cuban flag fidel castro havana cuba dannypino victorrivers enriquemurciano andygarcia
2834,Next Friday,tt0195945,comedy african american flashback marijuana joint porn magazine suburb johnwitherspoon mikeepps rolandomolina stevecarr
2835,You Only Live Twice,tt0062512,action adventure thriller faked death japan japanese poison secret headquarters donaldpleasence burtkwouk desmondllewelyn lewisgilbert
2836,Amour,tt1602620,drama romance aging daughter old couple old love stroke isabellehuppert emmanuelleriva jean-louistrintignant michaelhaneke
2837,Poltergeist III,tt0095889,horror thriller aunt niece relationship brother sister relationship building father daughter relationship mirror tomskerritt heathero'rourke zeldarubinstein garysherman
2838,"It's a Mad, Mad, Mad, Mad World",tt0057193,action adventure comedy crime california desert dying words money race jonathanwinters sidcaesar spencertracy stanleykramer
2839,Richard III,tt0114279,drama war 1930s abuse of power england king murder robertdowneyjr. jimbroadbent kristinscottthomas richardloncraine
2840,Melancholia,tt1527186,drama sci-fi art director breasts depression outdoor sex riding a horse alexanderskarsgård kirstendunst charlotterampling larsvontrier
2841,Jab Tak Hai Jaan,tt2176013,drama romance accident army bomb indian army love shahrukhkhan katrinakaif vicwaghorn yashchopra
2842,Alien,tt0078748,horror sci-fi alien creature future outer space spaceship tomskerritt yaphetkotto bolajibadejo ridleyscott
2843,The Texas Chain Saw Massacre,tt0072271,horror thriller cannibal chainsaw hitchhiker independent film leatherface gunnarhansen edwinneal marilynburns tobehooper
2844,The Runaways,tt1017451,biography drama music band box office flop critically bashed historically inaccurate revisionist history kristenstewart scouttaylor-compton johnnylewis floriasigismondi
2845,Fiddler on the Roof,tt0067093,drama family musical romance immigration jewish pogrom tradition tradition versus modernity topol paulmichaelglaser rosalindharris normanjewison
2846,Thunderball,tt0059800,action adventure thriller domino fiery redhead nassau official james bond series underwater battle desmondllewelyn earlcameron loismaxwell terenceyoung
2847,Set It Off,tt0117603,action crime drama romance thriller bank black comedy main characters killed off money robbery vivicaa.fox jadapinkettsmith blairunderwood f.garygray
2848,The Best Man,tt0168501,comedy drama african american bachelor party brooklyn bridge family relationships stripper haroldperrineau sanaalathan jarrodbunch malcolmd.lee
2849,Child's Play,tt0094862,fantasy horror birthday doll murder serial killer voodoo catherinehicks alexvincent dinahmanoff tomholland
2850,Sicko,tt0386032,documentary drama canada cuba france guantanamo hmo michaelmoore tuckeralbrizzi billclinton michaelmoore
2851,The Purge: Anarchy,tt2975578,action horror sci-fi thriller held at gunpoint machete masked man sequel violence noelgugliemi zachgilford robertavalderrama jamesdemonaco
2852,Down to You,tt0186975,comedy drama romance artist cake college new york city student rosariodawson laurengerman shawnhatosy krisisacsson
2853,Harold & Kumar Go to White Castle,tt0366551,adventure comedy marijuana police road trip stoner white castle ethanembry fredwillard paulagarcés dannyleiner
2854,The Contender,tt0208874,drama thriller bridge governor political thriller president vice president jeffbridges garyoldman williampetersen rodlurie
2855,Boiler Room,tt0181984,crime drama thriller career casino judge stock stock broker vindiesel nialong herbertrussell benyounger
2856,Black Christmas,tt0454082,horror attic christmas house incest sorority oliverhudson crystallowe andreamartin glenmorgan
2857,Henry V,tt0097499,action biography drama history romance war battle battle of agincourt king shakespeare play sword and shield brianblessed derekjacobi dannywebb kennethbranagh
2858,The Way of the Gun,tt0202677,action crime drama thriller criminal drifter gangster money surrogate mother kristinlehman nickykatt dylankussman christophermcquarrie
2859,Igby Goes Down,tt0280760,comedy drama boy mistress money schizophrenic school kieranculkin roryculkin billirwin burrsteers
2860,PCU,tt0110759,comedy college high school senior meat protest university jonfavreau mattross chrisyoung hartbochner
2861,Gracie,tt0441007,biography drama sport boy girl soccer south orange new jersey teenager emmabell johndoman carlyschroeder davisguggenheim
2862,Trust the Man,tt0427968,comedy drama romance actress lesbianism manhattan new york city urination watching pornography billycrudup garryshandling dagmaradominczyk bartfreundlich
2863,Hamlet 2,tt1104733,comedy music gang banger sequel shakespeare's hamlet student time machine stevecoogan amypoehler davidarquette andrewfleming
2864,Glee: The 3D Concert Movie,tt1922612,documentary music concert live in concert recording live performance leamichele heathermorris kevinmchale kevintancharoen
2865,The Legend of Suriyothai,tt0290879,action adventure drama history war 16th century burmese invasion queen thailand sarunyuwongkrachang chatchaiplengpanich maicharoenpura chatrichalermyukol
2866,Two Evil Eyes,tt0100827,horror black cat cat evil photographer undead johnamos adriennebarbeau sallykirkland darioargento
2867,All or Nothing,tt0286261,drama love neighbor single parent supermarket working class lesleymanville ruthsheen garymcdonald mikeleigh
2868,Princess Kaiulani,tt1185344,drama hawaii hawaiian historically inaccurate princess tearing up a letter q'oriankakilcher willpatton shaunevans marcforby
2869,Opal Dream,tt0420835,drama family friend girl imaginary friend outback town jacquelinemckenzie vincecolosimo petercallan petercattaneo
2870,Flame and Citron,tt0920458,drama history thriller war danish double agent nazi nazi occupation resistance larsmikkelsen thurelindhardt christianberkel olechristianmadsen
2871,Undiscovered,tt0434424,comedy music romance bare chested male box office flop diner german shepherd one word title fisherstevens kippardue perreyreeves meiertavis
2872,Crocodile Dundee,tt0090555,adventure comedy australian outback crocodile female reporter journalist new york city paulhogan lindakozlowski davidgulpilil peterfaiman
2873,Awake,tt0211933,crime mystery thriller anesthetic anesthetic awareness heart heart surgery surgery haydenchristensen fisherstevens deniso'hare jobyharold
2874,Skin Trade,tt1641841,action crime thriller bangkok thailand detective human trafficking revenge sex slavery michaeljaiwhite mikedopud celinajade ekachaiuekrongtham
2875,Crazy Heart,tt1263670,drama music romance country music country western singer journalist musician singer jeffbridges bethgrant debriannamansini scottcooper
2876,The Rose,tt0079826,drama music romance awol demand driver drugs roses davidkeith fredericforrest alanbates markrydell
2877,Baggage Claim,tt1171222,comedy woman wearing only a man's shirt djimonhounsou christinamilian boriskodjoe davide.talbert
2878,Election,tt0126886,comedy drama female protagonist high school self destructiveness student council president student government matthewbroderick chrisklein mollyhagan alexanderpayne
2879,The DUFF,tt1666801,comedy cartoon on tv generation y high school overalls strong female character bellathorne romanymalco skylersamuels arisandel
2880,Glitter,tt0118589,drama music romance cult film disc jockey female protagonist music business one word title mariahcarey maxbeesley valariepettiford vondiecurtis-hall
2881,Bright Star,tt0810784,biography drama romance 19th century friend john keats passion poet abbiecornish paulschneider samuelroukin janecampion
2882,My Name Is Khan,tt1188996,adventure drama thriller airport asperger's syndrome autism muslim racial profiling shahrukhkhan jimmyshergill christopherb.duncan karanjohar
2883,Limbo,tt0164085,adventure drama thriller alaska island motorboat singer wilderness maryelizabethmastrantonio caseysiemaszko vanessamartinez johnsayles
2884,Repo! The Genetic Opera,tt0963194,horror musical sci-fi future murder opera repossession surgery alexapenavega parishilton paulsorvino darrenlynnbousman
2885,Pulp Fiction,tt0110912,crime drama black comedy cunnilingus neo noir nonlinear timeline postmodern brucewillis ericstoltz phillamarr quentintarantino
2886,Nightcrawler,tt2872718,crime drama thriller employer employee relationship ethics journalism sociopath tv news jakegyllenhaal michaelpapajohn jameshuang dangilroy
2887,Club Dread,tt0331953,comedy horror thriller beach island party resort serial killer brittanydaniel lindsayprice jaychandrasekhar jaychandrasekhar
2888,The Sound of Music,tt0059742,biography drama family musical romance austria children governess love orchestral music score eleanorparker angelacartwright nicholashammond robertwise
2889,Splash,tt0088161,comedy fantasy romance cmnf cmnf scene mermaid new york city public nudity tomhanks howardmorris patrickcronin ronhoward
2890,Little Miss Sunshine,tt0449059,comedy drama gay graduate student sister sister relationship sprite uncle nephew relationship stevecarell stevenchristopherparker jilltalley jonathandayton
2891,Stand by Me,tt0092005,adventure drama friendship summertime treehouse walking on train tracks woods marshallbell francesleemccain caseysiemaszko robreiner
2892,28 Days Later...,tt0289043,drama horror sci-fi thriller laboratory london england military virus zombie apocalypse noahhuntley meganburns davidschneider dannyboyle
2893,You Got Served,tt0365957,drama music competition dance contest friend money street dancing jenniferfreeman marqueshouston steveharvey chrisstokes
2894,Escape from Alcatraz,tt0079116,biography crime drama alcatraz escape inmate island prison clinteastwood patrickmcgoohan fredward donsiegel
2895,Brown Sugar,tt0297037,comedy drama music romance basketball hip hop rap music record company writer boriskodjoe sanaalathan wendellpierce rickfamuyiwa
2896,A Thin Line Between Love and Hate,tt0117891,comedy crime drama romance thriller african american dating independent film irreverence revenge faizonlove lynnwhitfield dellareese martinlawrence
2897,50/50,tt1306980,comedy drama romance best friend cancer survival rate therapist vomiting josephgordon-levitt annakendrick brycedallashoward jonathanlevine
